sep=,
"Time","dt_sound_level_dB"
2022-03-17 03:33:00,47
2022-03-17 03:34:00,51
2022-03-17 03:35:00,47
2022-03-17 03:36:00,51
2022-03-17 03:37:00,48
2022-03-17 03:38:00,46
2022-03-17 03:39:00,47
2022-03-17 03:40:00,48
2022-03-17 03:41:00,46
2022-03-17 03:42:00,47
2022-03-17 03:43:00,46
2022-03-17 03:44:00,48
2022-03-17 03:45:00,47
2022-03-17 03:46:00,47
2022-03-17 03:47:00,49
2022-03-17 03:48:00,46
2022-03-17 03:49:00,48
2022-03-17 03:50:00,46
2022-03-17 03:51:00,47
2022-03-17 03:52:00,46
2022-03-17 03:53:00,46
2022-03-17 03:54:00,45
2022-03-17 03:55:00,46
2022-03-17 04:36:00,52
2022-03-17 04:37:00,52
2022-03-17 04:38:00,48
2022-03-17 04:39:00,48
2022-03-17 04:40:00,47
2022-03-17 04:41:00,49
2022-03-17 04:42:00,50
2022-03-17 04:43:00,49
2022-03-17 04:44:00,51
2022-03-17 04:45:00,47
2022-03-17 06:46:00,54
2022-03-17 06:47:00,54
2022-03-17 06:48:00,54
2022-03-17 06:49:00,56
2022-03-17 06:50:00,51
2022-03-17 06:51:00,54
2022-03-17 06:52:00,55
2022-03-17 06:53:00,56
2022-03-17 06:54:00,56
2022-03-17 06:55:00,53
2022-03-17 06:56:00,55
2022-03-17 06:57:00,51
2022-03-17 06:58:00,58
2022-03-17 06:59:00,54
2022-03-17 07:00:00,54
2022-03-17 07:01:00,49
2022-03-17 07:02:00,57
2022-03-17 07:03:00,53
2022-03-17 07:04:00,53
2022-03-17 07:05:00,59
2022-03-17 07:06:00,52
2022-03-17 07:07:00,49
2022-03-17 07:08:00,55
2022-03-17 07:10:00,53
2022-03-17 07:11:00,53
2022-03-17 07:12:00,58
2022-03-17 07:13:00,53
2022-03-17 07:14:00,52
2022-03-17 07:15:00,59
2022-03-17 07:16:00,54
2022-03-17 07:17:00,52
2022-03-17 07:18:00,62
